iteration,loss
0,0.133480
1000,0.003535
2000,0.003099
3000,0.002906
4000,0.002806
5000,0.002686
6000,0.002603
7000,0.002499
8000,0.002511
9000,0.002434
10000,0.002421
11000,0.002388
12000,0.002354
13000,0.002268
14000,0.002319
15000,0.002243
16000,0.002252
17000,0.002244
18000,0.002212
19000,0.002189
20000,0.002143
21000,0.002198
22000,0.002143
23000,0.002161
24000,0.002149
25000,0.002120
26000,0.002079
27000,0.002137
28000,0.002084
29000,0.002103
30000,0.002088
31000,0.002087
32000,0.002071
33000,0.002032
34000,0.002099
35000,0.002029
36000,0.002078
37000,0.002058
38000,0.002045
39000,0.001994
40000,0.002070
41000,0.002018
42000,0.002044
43000,0.002031
44000,0.002033
45000,0.002015
46000,0.001988
47000,0.002054
48000,0.001992
49000,0.002045
50000,0.002008
51000,0.002016
52000,0.001967
53000,0.002029
54000,0.001993
55000,0.002004
56000,0.001998
57000,0.002008
58000,0.001985
59000,0.001966
60000,0.002031
61000,0.001959
62000,0.002025
63000,0.001988
64000,0.001991
65000,0.001946
66000,0.002011
67000,0.001973
68000,0.001984
69000,0.001975
70000,0.001992
71000,0.001968
72000,0.001954
73000,0.002008
74000,0.001937
75000,0.002014
76000,0.001964
77000,0.001990
78000,0.001924
79000,0.001998
80000,0.001964
81000,0.001969
82000,0.001962
83000,0.001979
84000,0.001956
85000,0.001939
86000,0.002000
87000,0.001927
88000,0.002008
89000,0.001947
90000,0.001984
91000,0.001913
92000,0.001987
93000,0.001968
94000,0.001946
95000,0.001953
96000,0.001974
97000,0.001965
98000,0.001918
99000,0.001987
100000,0.001920
101000,0.002007
102000,0.001935
103000,0.001974
104000,0.001910
105000,0.001970
106000,0.001962
107000,0.001938
108000,0.001947
109000,0.001964
110000,0.001963
111000,0.001908
112000,0.001982
113000,0.001913
114000,0.002006
115000,0.001926
116000,0.001968
117000,0.001904
118000,0.001971
119000,0.001952
120000,0.001928
121000,0.001947
122000,0.001956
123000,0.001958
124000,0.001907
125000,0.001986
126000,0.001898
127000,0.002001
128000,0.001919
129000,0.001965
130000,0.001899
131000,0.001972
132000,0.001943
133000,0.001924
134000,0.001945
135000,0.001952
136000,0.001957
137000,0.001896
138000,0.001982
139000,0.001891
140000,0.002004
141000,0.001910
142000,0.001963
143000,0.001895
144000,0.001972
145000,0.001934
146000,0.001922
147000,0.001942
148000,0.001949
149000,0.001950
150000,0.001896
151000,0.001974
152000,0.001891
153000,0.002001
154000,0.001897
155000,0.001967
156000,0.001890
157000,0.001966
158000,0.001930
159000,0.001932
160000,0.001924
161000,0.001945
162000,0.001949
163000,0.001892
164000,0.001970
165000,0.001888
166000,0.002003
167000,0.001887
168000,0.001970
169000,0.001878
170000,0.001965
171000,0.001931
172000,0.001926
173000,0.001918
174000,0.001945
175000,0.001946
176000,0.001894
177000,0.001959
178000,0.001886
179000,0.002005
180000,0.001884
181000,0.001966
182000,0.001873
183000,0.001969
184000,0.001930
185000,0.001915
186000,0.001917
187000,0.001942
188000,0.001944
189000,0.001887
190000,0.001962
191000,0.001884
192000,0.001998
193000,0.001883
194000,0.001966
195000,0.001869
196000,0.001967
197000,0.001932
198000,0.001904
199000,0.001922
200000,0.001934
201000,0.001941
202000,0.001883
203000,0.001959
204000,0.001880
205000,0.001998
206000,0.001881
207000,0.001967
208000,0.001861
209000,0.001980
210000,0.001923
211000,0.001899
212000,0.001917
213000,0.001928
214000,0.001940
215000,0.001882
216000,0.001962
217000,0.001870
218000,0.001994
219000,0.001877
220000,0.001978
221000,0.001850
222000,0.001975
223000,0.001924
224000,0.001897
225000,0.001913
226000,0.001933
227000,0.001930
228000,0.001881
229000,0.001962
230000,0.001867
231000,0.001998
232000,0.001871
233000,0.001976
234000,0.001848
235000,0.001974
236000,0.001918
237000,0.001894
238000,0.001914
239000,0.001929
240000,0.001929
241000,0.001880
242000,0.001954
243000,0.001867
244000,0.002000
245000,0.001872
246000,0.001967
247000,0.001864
248000,0.001958
249000,0.001917
250000,0.001899
251000,0.001904
252000,0.001929
253000,0.001926
254000,0.001872
255000,0.001956
256000,0.001863
257000,0.001998
258000,0.001869
259000,0.001972
260000,0.001857
261000,0.001967
262000,0.001904
263000,0.001898
264000,0.001902
265000,0.001943
266000,0.001911
267000,0.001871
268000,0.001953
269000,0.001858
270000,0.002003
271000,0.001861
272000,0.001971
273000,0.001853
274000,0.001966
275000,0.001907
276000,0.001898
277000,0.001896
278000,0.001939
279000,0.001909
280000,0.001872
281000,0.001948
282000,0.001868
283000,0.001989
284000,0.001863
285000,0.001964
286000,0.001854
287000,0.001964
288000,0.001903
289000,0.001898
290000,0.001894
291000,0.001938
292000,0.001907
293000,0.001874
294000,0.001944
295000,0.001869
296000,0.001986
297000,0.001861
298000,0.001967
299000,0.001851
300000,0.001967
301000,0.001894
302000,0.001907
303000,0.001890
304000,0.001929
305000,0.001906
306000,0.001873
307000,0.001954
308000,0.001859
309000,0.001982
310000,0.001861
311000,0.001965
312000,0.001849
313000,0.001968
314000,0.001888
315000,0.001906
316000,0.001894
317000,0.001923
318000,0.001903
319000,0.001874
320000,0.001955
321000,0.001853
322000,0.001982
323000,0.001865
324000,0.001957
325000,0.001852
326000,0.001964
327000,0.001888
328000,0.001906
329000,0.001892
330000,0.001918
331000,0.001904
332000,0.001886
333000,0.001943
334000,0.001847
335000,0.001982
336000,0.001866
337000,0.001952
338000,0.001850
339000,0.001961
340000,0.001890
341000,0.001901
342000,0.001891
343000,0.001918
344000,0.001903
