iteration,loss
253000,0.001820
254000,0.001910
255000,0.001821
256000,0.001883
257000,0.001838
258000,0.001916
259000,0.001909
260000,0.001889
261000,0.001845
262000,0.001897
263000,0.001882
264000,0.001866
265000,0.001948
266000,0.001819
267000,0.001912
268000,0.001812
269000,0.001887
270000,0.001843
271000,0.001904
272000,0.001908
273000,0.001884
274000,0.001848
275000,0.001894
276000,0.001891
277000,0.001853
278000,0.001947
279000,0.001812
280000,0.001910
281000,0.001819
282000,0.001886
283000,0.001842
284000,0.001898
285000,0.001914
286000,0.001875
287000,0.001845
288000,0.001890
289000,0.001888
290000,0.001854
291000,0.001946
292000,0.001809
293000,0.001906
294000,0.001813
295000,0.001888
296000,0.001841
297000,0.001903
298000,0.001907
299000,0.001874
300000,0.001845
301000,0.001892
302000,0.001882
303000,0.001847
304000,0.001944
305000,0.001809
306000,0.001905
307000,0.001811
308000,0.001883
309000,0.001838
310000,0.001902
311000,0.001907
312000,0.001870
313000,0.001845
314000,0.001888
315000,0.001883
316000,0.001845
317000,0.001943
318000,0.001808
319000,0.001900
320000,0.001814
321000,0.001882
322000,0.001838
323000,0.001893
324000,0.001905
325000,0.001868
326000,0.001850
327000,0.001881
328000,0.001890
329000,0.001832
330000,0.001944
331000,0.001806
332000,0.001912
333000,0.001799
334000,0.001894
335000,0.001826
336000,0.001886
337000,0.001903
338000,0.001879
339000,0.001835
340000,0.001885
341000,0.001887
342000,0.001828
343000,0.001942
344000,0.001806
345000,0.001912
346000,0.001798
347000,0.001899
348000,0.001822
349000,0.001887
350000,0.001901
351000,0.001879
352000,0.001835
353000,0.001876
354000,0.001884
355000,0.001829
356000,0.001945
357000,0.001802
358000,0.001909
359000,0.001800
360000,0.001897
361000,0.001818
362000,0.001888
363000,0.001900
364000,0.001877
365000,0.001835
366000,0.001874
367000,0.001881
368000,0.001831
369000,0.001943
370000,0.001801
371000,0.001903
372000,0.001797
373000,0.001898
374000,0.001811
375000,0.001886
376000,0.001903
377000,0.001879
378000,0.001836
379000,0.001867
380000,0.001879
381000,0.001832
382000,0.001937
383000,0.001801
384000,0.001902
385000,0.001799
386000,0.001894
387000,0.001806
388000,0.001885
389000,0.001897
390000,0.001877
391000,0.001839
392000,0.001870
393000,0.001876
394000,0.001826
395000,0.001938
396000,0.001800
397000,0.001898
398000,0.001797
399000,0.001896
400000,0.001808
401000,0.001880
402000,0.001898
403000,0.001868
404000,0.001841
405000,0.001866
406000,0.001877
407000,0.001838
408000,0.001926
409000,0.001797
410000,0.001900
411000,0.001792
412000,0.001896
413000,0.001824
414000,0.001870
415000,0.001897
416000,0.001861
417000,0.001844
418000,0.001863
419000,0.001876
420000,0.001835
421000,0.001924
422000,0.001798
423000,0.001903
424000,0.001783
425000,0.001899
426000,0.001822
427000,0.001872
428000,0.001898
429000,0.001855
430000,0.001847
431000,0.001861
432000,0.001876
433000,0.001833
434000,0.001921
435000,0.001798
436000,0.001904
437000,0.001790
438000,0.001894
439000,0.001809
440000,0.001875
441000,0.001901
442000,0.001850
443000,0.001845
444000,0.001862
445000,0.001874
446000,0.001841
447000,0.001909
448000,0.001801
449000,0.001895
450000,0.001794
451000,0.001890
452000,0.001810
453000,0.001867
454000,0.001899
455000,0.001852
456000,0.001846
457000,0.001858
458000,0.001871
459000,0.001842
460000,0.001905
461000,0.001802
462000,0.001893
463000,0.001791
464000,0.001900
465000,0.001802
466000,0.001875
467000,0.001887
468000,0.001853
469000,0.001837
470000,0.001857
471000,0.001875
472000,0.001847
473000,0.001900
474000,0.001808
475000,0.001881
476000,0.001798
477000,0.001894
478000,0.001803
479000,0.001874
480000,0.001889
481000,0.001850
482000,0.001841
483000,0.001857
484000,0.001866
485000,0.001849
486000,0.001898
487000,0.001816
488000,0.001872
489000,0.001793
490000,0.001894
491000,0.001806
492000,0.001877
493000,0.001886
494000,0.001847
495000,0.001840
496000,0.001859
497000,0.001864
498000,0.001850
499000,0.001898
