iteration,loss
450000,0.001382
451000,0.001483
452000,0.001399
453000,0.001497
454000,0.001386
455000,0.001469
456000,0.001417
457000,0.001438
458000,0.001457
459000,0.001403
460000,0.001486
461000,0.001397
462000,0.001457
463000,0.001378
464000,0.001482
465000,0.001398
466000,0.001496
467000,0.001387
468000,0.001469
469000,0.001414
470000,0.001440
471000,0.001453
472000,0.001402
473000,0.001485
474000,0.001395
475000,0.001456
476000,0.001378
477000,0.001480
478000,0.001397
479000,0.001497
480000,0.001388
481000,0.001469
482000,0.001411
483000,0.001435
484000,0.001454
485000,0.001401
486000,0.001486
487000,0.001396
488000,0.001455
489000,0.001373
490000,0.001481
491000,0.001395
492000,0.001495
493000,0.001387
494000,0.001467
495000,0.001413
496000,0.001436
497000,0.001449
498000,0.001399
499000,0.001485
